title,product_url,brand,price,rating,review_count,shipping
ArsenalPC ASUS TUF GT302 - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-intel-core-ultra-7-265kf-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-009T6,ArsenalPC,6540.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 9-9950X 16 core 4.3GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9950x-64gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00A36,ArsenalPC,6490.0,,,Free Shipping
ArsenalPC MSI MAG PANO 120R PZ - AMD Ryzen 9-9950X3D 16 core 4.3GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/msi-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9950x3d-128gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-004K9,ArsenalPC,7280.0,,,Free Shipping
CoolerMaster HAF 700 - AMD Ryzen 9-9900X 12 core 4.4GHz - Geforce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming Desktop PC WiFi RGB,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9900x-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-002V5,ArsenalPC,6292.0,,,Free Shipping
CoolerMaster HAF 700 - Intel Core Ultra 7-265KF 20 core 5.4GHz - Geforce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming Desktop PC WiFi RGB,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-intel-core-ultra-7-265kf-128gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00213,ArsenalPC,6920.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9700X 8 core 3.8GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9700x-64gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00A08,ArsenalPC,6138.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9800X3D 16 core 4.7GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9800x3d-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00A12,ArsenalPC,6622.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9700X 8 core 3.8GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9700x-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-009Z7,ArsenalPC,6380.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9700X 8 core 3.8GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9700x-128gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00A01,ArsenalPC,6740.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 9-9900X 12 core 4.4GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9900x-128gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00A44,ArsenalPC,6840.0,,,Free Shipping
"Acer Predator Helios 16"" AI Gaming Laptop  Intel Core Ultra 9 processor 275HX (13 NPU TOPS) - 2560 x 1600 display @ 240Hz - NVIDIA GeForce RTX 5090 Laptop GPU (1824 AI TOPS) - 32GB RAM - 2TB SSD",https://www.newegg.com/acer-america-16-0-geforce-rtx-5090-laptop-gpu-wqxga-32gb-memory-2-tb-pcie-ssd/p/2WC-000K-03J28,Acer America,3997.0,,,Free Shipping
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AY51,Velztorm,7242.95,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 64GB DDR5, 1TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AVT0,Velztorm,7349.88,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AVT1,Velztorm,6041.25,,,
"Velztorm Lux Gaming Desktop PC (AMD Ryzen 9 5950X, GeForce RTX 5090, 32GB DDR4, 2TB PCIe SSD, 360mm AIO, 1000W PSU, RJ-45, 1 Display Port, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AR00,Velztorm,6249.25,,,
"Velztorm Lux Gaming Desktop PC (AMD Ryzen 9 5950X, GeForce RTX 5090, 32GB DDR4, 2TB PCIe SSD, 360mm AIO, 1000W PSU, RJ-45, 1 Display Port, HDMI, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AR09,Velztorm,6243.0,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 64GB DDR5, 1TB PCIe SSD + 2TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AVS9,Velztorm,7406.1,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AVU2,Velztorm,7502.95,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AY59,Velztorm,7340.45,,,
"Velztorm White Aciex 3D Custom Built Gaming Desktop PC (AMD Ryzen 7 7800X3D, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, 2 RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ADH6,Velztorm,6043.0,,,Free Shipping
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 1TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASB9,Velztorm,7394.4,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AY58,Velztorm,7325.83,,,
"Velztorm Aciex 3D Custom Built Gaming Desktop PC (AMD Ryzen 7 7800X3D, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ADH2,Velztorm,7751.9,,,Free Shipping
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AY55,Velztorm,7313.8,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 1TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASA6,Velztorm,7379.78,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, 1 Display Port, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASB8,Velztorm,7329.4,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AX22,Velztorm,7296.9,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASC0,Velztorm,7400.25,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AY61,Velztorm,7228.33,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 8TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AY63,Velztorm,6569.25,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 64GB DDR4, 2TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AWS2,Velztorm,7138.63,,,
"Velztorm Aciex Liquid Cooled Gaming Desktop PC (GeForce RTX 5090 32GB GDDR7, Intel i9-14900K upto 6.0GHz, 64GB DDR5, 2TB PCIe NVMe SSD+6TB HDD, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ADH8,Velztorm,8596.9,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 64GB DDR5, 4TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AVS2,Velztorm,7706.73,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AY54,Velztorm,7299.18,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 8TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, 1 Display Port, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AX23,Velztorm,6519.25,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASB0,Velztorm,7385.63,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 64GB DDR4, 2TB PCIe SSD + 6TB HDD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AWS1,Velztorm,7250.75,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 8TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AX19,Velztorm,6513.0,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, 1 Display Port, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASB5,Velztorm,7314.78,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AVU1,Velztorm,7585.83,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 64GB DDR4, 2TB PCIe SSD + 6TB HDD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AWS7,Velztorm,7236.13,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 8TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, 1 Display Port, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASC1,Velztorm,6619.25,,,
"Velztorm Lux Gaming Desktop PC (AMD Ryzen 9 5950X, GeForce RTX 5090, 64GB DDR4, 2TB PCIe SSD + 6TB HDD, 360mm AIO, 1000W PSU, RJ-45, 1 Display Port, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AR07,Velztorm,7900.75,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 64GB DDR4, 8TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AWS5,Velztorm,6569.25,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 64GB DDR4, 2TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AWR1,Velztorm,7153.25,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 64GB DDR4, 8TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AWS9,Velztorm,6563.0,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 8TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AY62,Velztorm,6563.0,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 64GB DDR5, 4TB PCIe SSD + 6TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AVS6,Velztorm,7804.23,,,
"Velztorm Lux Gaming Desktop PC (AMD Ryzen 9 5950X, GeForce RTX 5090, 64GB DDR4, 2TB PCIe SSD + 6TB HDD, 360mm AIO, 1000W PSU, RJ-45, 1 Display Port, HDMI, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AR08,Velztorm,7886.13,,,
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-7-265kf-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00876,ArsenalPC,6644.0,,,Free Shipping
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 8TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, 1 Display Port, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASB4,Velztorm,6613.0,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AX15,Velztorm,7282.28,,,
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9800X3D 16 core 4.7GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9800x3d-128gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00A16,ArsenalPC,6776.0,,,Free Shipping
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-7-265kf-64gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00825,ArsenalPC,6798.0,,,Free Shipping
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-7-265kf-128gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00880,ArsenalPC,7172.0,,,Free Shipping
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 9-285K 24 core 5.7GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-9-285k-64gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00862,ArsenalPC,7172.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 9-9950X 16 core 4.3GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9950x-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00A28,ArsenalPC,6732.0,,,Free Shipping
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 9-285K 24 core 5.7GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-9-285k-128gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00858,ArsenalPC,7568.0,,,Free Shipping
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-7-265kf-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00822,ArsenalPC,7018.0,,,Free Shipping
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 9-285K 24 core 5.7GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-9-285k-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00850,ArsenalPC,7414.0,,,Free Shipping
ArsenalPC ASUS ROG GR701 - Intel Core Ultra 9-285K 24 core 5.7GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-9-285k-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00854,ArsenalPC,7018.0,,,Free Shipping
Adamant Custom 24-Core Media Workstation Gaming Desktop Computer PC Intel Core i9-14900K 3.2GHz Z790 Chipset 32GB DDR5 1TB NVMe Gen3 SSD 6TB HDD WIN11 1200W Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-14900k-32gb-ddr5-1tb-pcie-ssd-6tb-hdd-black/p/3D5-002T-00199,Adamant Custom,6149.99,,,Free Shipping
ADAMANT CUSTOM 16-Core Video Editing Modelling Workstation Gaming Desktop Computer PC AMD Ryzen 9 9950X3D 4.3GHz X870 PRIME 32GB DDR5 RAM 2TB NVMe GEN4 SSD 10TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/p/3D5-002T-003H5,Adamant Custom,6649.99,,,Free Shipping
ADAMANT CUSTOM 16-Core Video Editing Modelling Workstation Gaming Desktop Computer PC AMD Ryzen 9 9950X3D 4.3GHz X870 EAGLE 32GB DDR5 RAM 8TB NVMe GEN4 SSD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/p/3D5-002T-003M3,Adamant Custom,6899.99,,,Free Shipping
ADAMANT CUSTOM 16-Core Video Editing Modelling Workstation Gaming Desktop Computer PC AMD Ryzen 9 9950X3D 4.3GHz X870 PRIME 32GB DDR5 RAM 4TB NVMe GEN4 SSD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/p/3D5-002T-003M1,Adamant Custom,6549.99,,,Free Shipping
ADAMANT CUSTOM 16-Core Video Editing Modelling Workstation Gaming Desktop Computer PC AMD Ryzen 9 9950X3D 4.3GHz X870 PRIME 32GB DDR5 RAM 4TB NVMe GEN4 SSD 10TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/p/3D5-002T-003H7,Adamant Custom,6749.99,,,Free Shipping
ADAMANT CUSTOM 16-Core Video Editing Modelling Workstation Gaming Desktop Computer PC AMD Ryzen 9 9950X3D 4.3GHz X870 EAGLE 32GB DDR5 RAM 2TB NVMe GEN4 SSD 10TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/p/3D5-002T-003H6,Adamant Custom,6649.99,,,Free Shipping
MSI GUNGNIR 110R - AMD Ryzen 7-9700X 8 core 3.8GHz - Geforce RTX 5090 - 2TB HDD + 1TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming Desktop PC WiFi RGB,https://www.newegg.com/msi-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9700x-128gb-ddr5-1-tb-ssd-2tb-hdd-black/p/3D5-000G-04GT6,MSI,6280.0,,,Free Shipping
ASUS Prime AP202 White - AMD Ryzen 9-9900X 12 core 4.4GHz - GeForce RTX 5090 - 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming Desktop PC WiFi RGB,https://www.newegg.com/arsenalpc-gaming-desktop-pcs-nvidia-geforce-rtx-5090-amd-ryzen-9-9900x-128gb-ddr5-2tb-nvme-ssd-white/p/3D5-000F-04YU8,ASUS,6540.0,,,Free Shipping
ASUS Prime AP202 White - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid CooledGaming PC WiFi RGB,https://www.newegg.com/arsenalpc-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-7-265kf-128gb-ddr5-2tb-nvme-ssd-white/p/3D5-000F-04ZJ5,ASUS,6420.0,,,Free Shipping
"Thermaltake LCGS Reactor 9590 Gaming Desktop (AMD Ryzen 9 9950X3D, ToughRam 32GB DDR5 6000MT/s RGB Memory, NVIDIA GeForce RTX 5090, 2TB NVMe M.2, Wifi, Windows 11) T6BK-X87B-590-LCS",https://www.newegg.com/thermaltake-gaming-desktop-pc-geforce-rtx-5090-amd-ryzen-9-9950x3d-32gb-ddr5-2tb-ssd-lcgs-reactor-9590-black/p/N82E16883100110,Thermaltake,5399.99,,,Free Shipping
